LocAddState,MktName,LocAddSt,LocAddCity,LocAddZip,x1,y1
North Carolina,Greenlife Sunday Afternoon Local Market,70 Merrimon Avenue,Asheville,28801,-82.5542,35.6024
North Carolina,Greensboro Farmers' Curb Market,501 Yanceyville Street,Greensboro,27405,-79.7787,36.0784
North Carolina,Growers Market of Fuquay-Varina,102 N. Main St.,Fuquay-Varina,27526,-78.7993,35.5846
North Carolina,Guilford Farmers Market,1305 Battleground Avenue,Greensboro,27298,-79.8097,36.0907
North Carolina,Haywood's Historic Farmers Market,250 Pigeon Street,Waynesville,28786,-82.9857,35.4858
North Carolina,Haywood's Historic Farmers Market,Hwy 209,Waynesville,28786,-82.9583,35.5336
North Carolina,Hendersonville Community Coop Tailgate Market,On Old Spartanburg Hwy between Hwy 25 and 176,none,28792,0,0
North Carolina,Hendersonville Curb Market,"Church St.(US 25 South), directly across from the old courthouse",Hendersonville,,0,0
North Carolina,High Country Farmers Market,178 King St,Boone,28607,-81.6758,36.2169
North Carolina,Hillsborough Farmers Market I,128 N. Churton Street,Hillsborough,27278,-79.0893,36.0794
North Carolina,Hillsborough Farmers Market II,East Margaret Lane,Hillsborough,27278,0,0
North Carolina,Historic Marion Tailgate Market,69 West Henderson Street,Marion,28752,-82.0091,35.6827
North Carolina,Holly Springs Farmers Market,128 South Main St,Holly Springs,27540,-78.8348,35.6473
North Carolina,Huntersville Market,103 Maxwell Streeet,Huntersville,28078,-80.8413,35.4113
North Carolina,Jackson County (NC) Farmers Market,Railroad Ave,Sylva,28788,0,0
North Carolina,Jackson County Farmers Market,Railroad Ave.,Sylva,28779,0,0
North Carolina,Johnston County Produce Market,"1410 S. Brightleaf Blvd., (Hwy 301)",Smithfield,27577,-78.3464,35.5023
North Carolina,King Farmers Market,446 South Main Street,King,27021,-80.3618,36.273
North Carolina,kitty hawk farm & flea market,4100 N.Croatan Hwy,Kitty Hawk,27949,-75.6975,36.0718
North Carolina,Lenoir Bluegrass Farmers Market,112 Church Street,Lenoir,28645,-81.5401,35.9138
North Carolina,Lexington Farmers Market,Railroad Street,Lexington,27292,-80.2519,35.821
North Carolina,Lincoln County Farmers Market at Denver,3633 Highway 16 North,Denver,28037,-81.0259,35.5287
North Carolina,Lincoln County Farmers Market in Downtown Lincolnton,225 West Water Street,Lincolnton,28092,-81.2592,35.4698
North Carolina,Lowell Farmers' Market,200 E. Second Street,Lowell Ê,28098,-81.0994,35.2668
North Carolina,Madison County Farmers & Artisans Market,Hwy 213,Mars Hill,28754,-82.5543,35.8264
North Carolina,Maggie Valley Farmers Tailgate Market,2701 Soco Road,Maggie Valley,28751,-83.0702,35.5126
North Carolina,Market on South Main,133 S. Main,Marshall,28753,-82.6815,35.7965
North Carolina,Market Square,303 S. Scales St.,Reidsville,27320,-79.6642,36.3588
North Carolina,Martin County Farmers Market,Hwy 64 beside Highway Patrol Station,Williamston,27892,-77.0913,35.8396
North Carolina,Matthews Community Farmers Market,N. Trade Street,Matthews,28105,-80.7306,34.982
North Carolina,Midtown Farmers' Market,4350 Lassiter at North Hills Ave,Raleigh,27609,-78.6432,35.838
North Carolina,Mills River Farmers' Market,5042 Boyston Hwy.,Mills River,28759,-82.5718,35.3823
North Carolina,Mills River Farmers' Market,,none,,0,0
North Carolina,Mint Hill Farmers Market,7601 Matthews Mint Hill Road,Mint Hill,28227,-80.6548,35.185
North Carolina,Mission Hospital Tailgate Market,509 Biltmore Avenue,Asheville,28753,-82.5492,35.5766
North Carolina,Montgomery County Farmers' Market Association,454 South Main Street,Star,27356,-79.7855,35.3931
North Carolina,Montgomery County Farmers' Market Association,417 North Main Street,Troy,27371,-79.8951,35.3628
North Carolina,Moore County Farmers Market,Morganton Road sports complex lot,Carthage,Moore,0,0
North Carolina,Moore Square Farmers Market,Moore Square Park,Raleigh,27601,-78.6365,35.777
North Carolina,Mooresville Rotary Club Farmers Market,Located at First Baptist Church parking lot,Mooresville,28115,0,0
North Carolina,Morehead City Curb Market,13th Street and Evans Street,Morehead City,28557,-76.7198,34.721
North Carolina,Morehead City Saturday Market,601 Arendell Street,Morehead City,28557,-76.7098,34.721
North Carolina,Morganton Farmer's Market,300 Beach St.,Morganton,28680,-81.6816,35.7431
North Carolina,Mount Airy Farmers' Market,218 Rockford Stree,Mt. Airy,27030,-80.609,36.498
North Carolina,Mount Holly Farmers Market,130 South Main Street,Mount Holly,28120,-81.0168,35.2958
North Carolina,Mountain Valley Farmers Market,Old Courthouse Square,Hayesville,28904,-83.7449,35.0645
North Carolina,N.C. Research Campus Farmers Market,201 S Main Street,Kannapolis,28081,-80.6248,35.4961
North Carolina,NEEM Farmers Market and Nursery at Lakewood Park,2001 Chapel Hill Road,Durham,27707,-78.9264,35.9876
North Carolina,New Bern/Craven Co. Farmers Market,300 Industrial Drive,New Bern,28562,-77.029,35.0972
North Carolina,New Bern/Craven County Area Farmers Market,421 E. Front St.,New Bern,28561,-77.0353,35.1089
North Carolina,North Asheville Tailgate Market,1 University Heights,Asheville,28804,-82.5671,35.6165
North Carolina,North Asheville Tailgate Market,1 University Heights,Asheville,28804,-82.5671,35.6165
North Carolina,North Hills Farmers Market,"4321 Lassiter at North Hills Ave,",Raleigh,27609,-78.6459,35.8363
North Carolina,North Mecklenburg Farmers Market,700 N. Tryon Street,Charlotte,28202,-80.8893,35.4745
North Carolina,North Raleigh Farmer's Market,1145 Falls River Avenue,"Raleigh, NC",27614,-78.5876,35.9078
North Carolina,North Star Farmers Market,Located at Ruffin-Mayfield exit to Mayfield to Service Road,Ruffin,27326,0,0
North Carolina,Onslow County Farmers Market,4024 Richlands Highway,Jacksonville,28540,-77.4948,34.782
North Carolina,Onslow County Farmers Market,4024 Richlands Highway,Jacksonville,28540,-77.4942,34.7821
North Carolina,Orange County Farmers Market at The Public Market House,Located 144 East Margaret Lane,Hillsborough,27278,-79.0978,36.074
North Carolina,Oriental Farmers' Market,300 Blcok of Hodges Street,Oriental,28571,-76.6959,35.0252
North Carolina,Oxford Farmers Market,Located at corner of Lanier & McClanahan Street,Oxford,27565,-78.5845,36.3149
North Carolina,Pasquotank Farmers Market,Pritchard St. next to Co-op Ext. Center,Elizabeth City,27906,-83.5101,35.3746
North Carolina,Perquimans Farmers Market,306 W. Grubb St.,Hertford,27944,-76.4703,36.1901
North Carolina,Person County Farmers Market,601 N. Madison Blvd.,Roxboro,27573,-78.9796,36.4031
North Carolina,Piedmont Farmers Market,518 Winecoff School Rd.,Concord,28027,-80.6238,35.445
North Carolina,Piedmont Farmers Market,,none,,0,0
North Carolina,Piedmont Farmers Market,,none,,0,0
North Carolina,Piedmont Farmers Market II,Corner of Winecoff School Road & Orphanage Road & 70 Corban Avenue SW,Concord,28026,-80.5796,35.4118
North Carolina,Piedmont Triad Farmers Market,2914 Sandy Ridge Road,Colfax,27235,-80.0016,36.098
North Carolina,Pitt County Farmers Market,Located at 4560 County Home Road,Greenville,27834,-77.3948,35.6167
North Carolina,Pittsboro Farmers Market,Chatham County Fairgrounds,Pittsboro,27312,-79.2055,35.7539
North Carolina,Plum Tree Market Place,104 S. George Street,Goldsboro,27530,-78.0001,35.3831
North Carolina,Polk Tailgate Market,Courthouse Street,Columbus,28722,0,0
North Carolina,Poplar Grove Farmers' Market,10200 US Highway 17 N,Wilmington,28411,-77.7657,34.3212
North Carolina,Raleigh Downtown Farmers Market,"400 block of ÊFayetteville Street, City Plaza",Raleigh,27601,-78.6394,35.7743
North Carolina,Raleigh State Farmers Market,1201 Agriculture Street,Raleigh,27603,-78.6641,35.7631
North Carolina,Reidsville Downtown Farmers Market,230 W. Morehead Street,Reidsville,27320,-79.6638,36.3478
North Carolina,Riceville Tailgate Market,Riceville Community Center Parking Lot,Riceville,28805,-82.4725,35.6309
North Carolina,Richmond County Farmers Market,100 Biltmore Drive,Rockingham,28379,-79.7518,34.9166
North Carolina,Riverfront Farmers Market,Water Street,Wilmington,28402,-77.9507,34.238
North Carolina,Roanoke Valley Farmers Market,378 Highway 158 W. Roanoke Rapids,Roanoke Rapids,27870,-77.7029,36.3788
North Carolina,Robeson County Farmers Market,West 8th Street & North Elm Street,Lumberton,28358,-79.0085,34.6226
North Carolina,Rockingham County Farmers Market,,none,,0,0
North Carolina,Rockingham Farmers Market,,none,,0,0
North Carolina,Rocky Mount Farmers Market,1006 Peachtree St.,Rocky Mount,27804,-77.8023,35.9551
North Carolina,Rotary Farmers Market,E. Sharpe Street - Downtown statesville,Statesville,28677,-80.9013,35.773
North Carolina,Rutherford County Farmers Market,260 Fairground Road off Bus Highway 74,Spindale,28139,-81.9068,35.349
North Carolina,Rutherfordton Farmers Market,146 North Main St,Rutherfordton,,-81.9573,35.3668
North Carolina,Salisbury-Rowan County Farmers Market,300 South Main Street,Salisbury,28144,-80.4722,35.6656
North Carolina,Sandhills' Farmer's Green Market,US Hwy 1,Aberdeen,28315,-79.4069,35.2223
North Carolina,Sandhills' Farmer's Green Market,,Pinehurst,,-79.4068,35.2224
North Carolina,Sandhills' Farmer's Green Market,,,,-79.4069,35.2223
North Carolina,Saturday Market,Stewart Parkway,Washington,27889,-35.5435,77.0583
North Carolina,Shacktown Farmers Market,2816 Shacktown Road,Yadkinville,27055,-80.587,36.1157
North Carolina,Shallotte Farmers Market,4950 Main Street,Shallotte,28470,-78.4026,33.973
North Carolina,Shelby Farmers Market,200 W. Warren St.,Shelby,28150,-81.5383,35.3102
North Carolina,Southeastern Ag. Center,Located one mile east of I-95 on 1027 Hwy 74 E,Lumberton,28358,-79.0864,34.5971
North Carolina,Southeastern North Carolina Farmers Market,"Exit 14 Off I-95, 1 mile east on US Highway 74",Lumberton,28358,-78.994,34.6117
North Carolina,Southern Village Farmers Market,Market Street in Southern Village,Chapel Hill,27517,-79.012,35.9054
North Carolina,Southport Waterfront Farmers Market,Bay and Davis,Southport NC,28461,-78.0177,33.9173
North Carolina,Southport Waterfront Market,111 S. Davis Street,Southport,28461,-78.0178,33.9176
North Carolina,Spruce Pine Farmers Market,Upper Street,Spruce Pine,28777,0,0
North Carolina,Stanly County Farmers Market,100 Railroad St,Albemarle,28001,-80.2028,35.3503
North Carolina,Stanly County Farmers Market,100 Railroad Street,Albemarle,28001,-80.2027,35.3504
North Carolina,State Farmers Market,1201 Agriculture Street,Raleigh,27603,-78.6641,35.7631
North Carolina,Stateville Rotary Farmers Market,East Sharpe Street,Statesville,28677,-80.9019,35.7725
North Carolina,Sundays on the Island,Blanahasset Island,Marshall,,0,0
North Carolina,Swain County Tailgate Market,101 Mitchell St.,Bryson City,28713,-83.4479,35.4287
North Carolina,Tarboro-Edgecombe Farmers Market,507 Albemarle Avenue,Tarboro,27886,-77.5375,35.8975
North Carolina,The Cornerstone Market,1095 Allen Road,Greenville,27834,-77.4243,35.5589
North Carolina,The Evening Farmers Market,"Pecan Park, Center and Water Streets",Statesville,28677,-80.889,35.7861
North Carolina,The Farmers Market in the Holly Springs Village District,S. Main Street,Holly Springs,27540,-78.8333,35.6508
North Carolina,The Fayetteville Farmers Market,325 Franklin Street,Fayetteville,28301,-78.8818,35.0524
North Carolina,The Fayetteville Farmers Market I,325 Franklin Street,Fayetteville,28301,-78.8819,35.0523
North Carolina,The Friendly Market,205 Friendly Road,Morehead City,28557,-76.7684,34.7287
North Carolina,The Market at Missing Mill,W. Grubb Street,Hertford,27944,-76.4788,36.1935
North Carolina,Thomasville Farmers Market,21 East Guilford Street,Thomasville,27360,-80.0811,35.885
North Carolina,Town of Candor Farmers Market,Farmers Market Road off Hwy 211,Candor,27229,-79.7829,35.2732
North Carolina,Transylvania County Tailgate Market,Varsity Street behind South Broad Park,Brevard,,-82.7325,35.2318
North Carolina,Transylvania Tailgate Association,190 E. Main Street,Brevard,28712,-82.7319,35.232
North Carolina,Tryon Tailgate Market,,Tryon,28722,0,0
North Carolina,Union County Farmers Market,805 Skyway Drive,Monroe,28112,-80.5496,34.9878
North Carolina,Uptown Wadesboro Farmers Market,101 South Greene Street,Wadesboro,28170,-80.0765,34.9661
North Carolina,Valle Crucis Farmers Market at Mast General,Behind the Mast General Store,Valle Crucis,28691,-81.781,36.2111
North Carolina,Victory Tailgate Market,1329 Tunnel Road,Asheville,28805,-82.4671,35.5836
North Carolina,Wake Forest Farmers Market,"115 S. White St. Wake Forest, NC 27587",Wake Forest.,27587,-78.5098,35.9786
North Carolina,Washington County Farmers Market,Highway 64,Plymouth,27962,-76.7449,35.8476
North Carolina,Watauga County Farmers' Market,591 Horn In the West Drive,Boone NC,28607,-81.6706,36.2099
North Carolina,Watauga County Farmers' Market,1620 Blowing Rock Road,Boone NC,28607,-81.6607,36.2004
North Carolina,Waxhaw Farmers Market,Hwy 16 Providence Road,Waxhaw,28173,-80.7525,34.9415
North Carolina,Wayne County Mini Mobile Farmer's Market,Intersection of Herman and Pou,Goldsboro,27530,-77.9823,35.3837
North Carolina,Waynesville Tailgate Market,171 Legion Dr.,Waynesville,28786,-82.9868,35.4924
North Carolina,Weaverville Tailgate Market,60 Lakeshore Drive,Weaverville,28787,-82.5691,35.6907
North Carolina,Wednesday Afternoon Downtown Tailgate Market,76 Biltmore Ave,Asheville,28748,-82.5502,35.5919
North Carolina,Wendell Farmers Market,,,,-78.3713,35.781
North Carolina,West Asheville Tailgate Market,757 Haywood Road,West Asheville,28806,-82.5937,35.5783
North Carolina,"Western Wake Farmers' Market, Inc.",1225 Morrisville Carpenter Rd,Cary,27519,-81.4353,36.4287
North Carolina,Wilkes County Farmers Market,200 Chestnut Street,North Wilkesboro,28659,-81.1377,36.163
North Carolina,Wilson County Farmers Market,2200 Downing Street,Wilson,27851,-77.9374,35.7121
North Carolina,Winston Salem Retail Farmers Market,Dixie Classic Fairgrounds,Winston-Salem,27109,-80.2545,36.1255
North Carolina,WNC Farmers Market,570 Brevard Rd,Asheville,28806,-82.5978,35.5548
North Carolina,Wrightsville Beach Farmers' Market,Old Causeway Drive,Wrightsville Beach,28480,-77.8092,34.2161
North Carolina,Yancey County Farmers' Market,10 South Main Street,Burnsville,28714,-82.2998,35.9166
North Dakota,Anamoose Market in the Park,Main Street,Anamoose,58710,-100.241,47.8806
North Dakota,Bottineau Farmers Market/Chamber,Central School on Main St.,Bottineau,58318,-100.439,48.849
North Dakota,Bowdon Farmers Market,Bowdon Gym,Bowdon,58418,-99.7092,47.4736
North Dakota,cando farmers market,4th Ave & 10th St,Cando,58324,-99.2052,48.4848
North Dakota,Cando Farmers' Market,"Cando City Park, 4th Ave. & 10th St.",Cando,58324,-99.2052,48.4848
North Dakota,Capital Farmers Market I,900 26th St S.,Bismarck,,-100.753,46.7949
North Dakota,Capitol Farmers Market II,2625 State St.,Bismarck,58505,-100.772,46.835
North Dakota,Cavalier Farmers Market,C Store,Cavalier,58220,-97.7073,48.7749
North Dakota,Cleveland Farmers Market,I-94 Exit 238 North,Cleveland,,0,0
North Dakota,Cooperstown Farmers Market,Fairgrounds,Cooperstown,,0,0
North Dakota,Country Market,,Stanley,,0,0
North Dakota,Cowtown Farmers Market,,New Salem,,0,0
North Dakota,Crosby Farmers Market,Main St.,Crosby,58730,-103.297,48.9088
North Dakota,Devils Lake Community Market,"Roosevelt Park, Devils Lake",Devils Lake,58380,0,0
North Dakota,Downtown Festival Market,"2nd Ave. N & Broadway, on the US Bank",Fargo,,-96.788,46.8744
North Dakota,Drake Farmers Market,Hwy 52-Drake Threshing Grounds,Drake,58736,-100.381,47.92
North Dakota,Elgin Farmers Market,Elgin Museum parking lot,Elgin,58533,-97.2855,46.871
North Dakota,Emmons County Farmers Market,South End of Main St.,Linton,57648,-100.302,45.9028
North Dakota,Enderlin Farmer's Market,Railway Street - Baxter Park,Enderlin,58027,-97.6022,46.6252
North Dakota,FM Farmers Market,,West Fargo,,0,0
North Dakota,gardendwellers FARM Produce Party,214 7th ST N,Churchs Ferry,58325,-99.1973,48.273
North Dakota,Garrison Farmers Market,19 4th Ave. SW,Garrison,58540,-101.416,47.6467
North Dakota,Great Plains Produce Assn. Community FM (Fargo),"Dike East Park, Fargo, ND",Fargo,58104,-96.7834,46.8719
North Dakota,Grenora Farmers Market,Main St.,Grenora,58845,-103.937,48.6178
North Dakota,Harvey Farmers Market/Harvey Chamber,Corner of Lincoln & 10th St.,Harvey,58341,-99.9363,47.7687
North Dakota,Jamestown Farmers Market,,Jamestown,,0,0
North Dakota,LaMoure Farmers Market,Highway 13,LaMoure,58458,-98.304,46.3556
North Dakota,Langdon Area Farmers Market,City Park,Langdon,58249,-98.3669,48.7622
North Dakota,Lewis & Clark Farmers Market,By Sinex & Washburn,Washburn,58530,-100.846,46.7649
North Dakota,Lisbon Farmers Market,800 Main Street,Lisbon,58054,-97.6814,46.4385
North Dakota,Mandan Farmers Market,East Main St.,Mandan,58554,-100.911,46.8836
North Dakota,Minot Farmers Market,Oak Park,Minot,,-101.316,48.2401
North Dakota,North Prairie Farmers Market - Minot,300 block of Broadway,Minot,58701,-101.296,48.2333
North Dakota,North Prairie Farmers Market - Velva,Hwy 52 and Hwy 41,Velva,58790,-100.926,48.0524
North Dakota,North Prairie Farmers Market- Burke County,,Bowbells,,0,0
North Dakota,North Prairie/Kenmare Farmers Market,Square City Park,Kenmare,58746,-102.137,48.6422
North Dakota,North Prarie Farmers Markets-Stanley,,Stanley,,0,0
North Dakota,North Star Market,,Carpio,,0,0
North Dakota,Paha Yamni Porcupine District Farmers Market,,Selfridge,,0,0
North Dakota,Pembina Farmer Market/Chamber,,Pembina,,0,0
North Dakota,Pingree Farmers Market,,Pingree,,0,0
North Dakota,Powers Lake Farmers Market,160 Main Street,Powers Lake. ND,58773,-102.647,48.5624
North Dakota,Ray Farmers Market,,Ray,,0,0
North Dakota,Rendezvous Region Langdon Farmers Market,10th Avenue and 3rd Street,Langdon,58249,-98.3686,48.7616
North Dakota,Rolette Farmer's Market,205 Main Street,Rolette,58366,-99.8449,48.661
North Dakota,Roughrider Home Growers,,Dickinson,,0,0
North Dakota,Rugby Chamber Farmers Market,Junction Hwy. 2 & 3,Rugby,58368,-99.9987,48.3548
North Dakota,Sakakewea Farmers Market of Beulah,,Beulah,,0,0
North Dakota,Sakakewea Farmers Market of Hazen,Hayzen All Seasons Arena parking lot,Hazen,58547,-101.627,47.3006
North Dakota,Spring Creek Market,,Killdeer,,0,0
North Dakota,Tioga Farmers Market,Farm Festival Building,Tioga,58852,-102.929,48.4
North Dakota,Town Square Farmers Market,3rd St. & Demers,Grand Forks,58201,-97.0305,47.9253
North Dakota,Twin Towns Gardeners' Market,407 2nd Avenue North,Wahpeton,58075,-96.6056,46.265
North Dakota,Urban Harvest,,Bismarck,,0,0
North Dakota,Valley City Farmers Market,800 Block of West Main St.,Valley City,58072,-98.0134,46.9229
North Dakota,Walhalla Farmers Market,,Walhalla,,0,0
North Dakota,Western Co-op Credit Union,1300 Bison Dr.,Williston,58802,-103.643,48.1615
North Dakota,Wing Farmers Market,Main St.,Wing,58494,0,0
North Dakota,Yarker at Beach Gardens,,Beach,,0,0
North Dakota,Yesterday's Farmers-Kustom Gardens,,Bowman,,0,0
Ohio,Ada Area Chamber of Commerce Farmers Market,Ada Depot Parking Lot,Ada,45810,-83.8218,40.7706
Ohio,Alliance Farmers' Market,Corner of E. Main St. and Mechanic Ave.,Alliance,44601,-81.1024,40.9216
Ohio,Anderson Farm Market,1240 Clifton Rd,Xenia,45385,-83.8824,39.7668
Ohio,Anderson Farmers' Market,7832 Five Mile Road,Anderson Township,45230,-84.3512,39.0783
Ohio,Athens Farmers Market,1006 East State Street,Athens,45701,-82.0558,39.3355
Ohio,Athens Farmers Market,1000 East State Street,Athens,45701,-82.0553,39.3357
Ohio,Baltimore Farmers Market,1360 W Market St,Baltimore,43105,-82.6178,39.8457
Ohio,Barnesville Farmers Market,300 E.Church St.,Barnesville,43713,-81.1739,39.9881
Ohio,Bellville Farmers Market,142 Park Place,Bellville,44813,-82.5116,40.6198
Ohio,Bexley Farmers Market,"2242 East Main St., Bexley City Hall",Bexley,43209,-82.939,39.9572
Ohio,Bexley Farmers' Market,2111 East Main Street,Bexley,43209,-82.9423,39.9571
Ohio,Black River Landing Farmers Market,421 ÊBlack River Lane,Lorain,44052,-82.1757,41.4688
Ohio,Bloomingrove Produce Auction,1091 Free Rd,Shiloh,44878,-82.5544,40.9603
Ohio,Blue Pike Farm Farmers Market,900 E. 72nd Street,Cleveland,44103,-81.6389,41.5335
Ohio,Bluffton Farmers Market,Main Street,Bluffton,45817,-83.8902,40.8879
Ohio,Breezy Acres Orchard,3470 Waynesville- Jamestown Road,Xenia,45385,-83.9353,39.6017
Ohio,Bridge Street Farmers Market,Bridge Street by the Lift Bridge,Kingsville,44048,-80.815,41.8977
Ohio,Brimfield Farmers Market,Town Center Dr,Kent,44240,-81.3458,41.1002
Ohio,Broadway Farmers' Market,6852 Broadway Ave,Cleveland,44105,-81.6407,41.4596
Ohio,Byler Flea Market,960 Edison St. NW,Hartville,44632,-81.3493,40.9685
Ohio,Canal Winchester Farmers Market,36 South High Street,Canal Winchester,43110,-82.8059,39.842
Ohio,Canton Farmers' Market,Cleveland Ave between 4th & 5th St N,"Canton, OH",44702,-81.3777,40.7965
Ohio,Captina Produce Auction,39050 West Captina Highway,Barnesville,43713,-81.1027,39.9319
Ohio,Carrolton Weekly Farmers Market,SR 43 S.,Carrolton,44615,-81.0869,40.572
Ohio,Centerville Farmers Market,S. Main St. and Spring Valley Rd.,Centerville,45458,-84.1594,39.6148
Ohio,Champaign County Farmers' Market,,none,,0,0
Ohio,Champaign County Farmers' Market,"200 N. Market and Corner of S, Locus",Urbana,45317,-83.751,40.1069
Ohio,Champion Garden Center,3717 N. Ridge Road,Perry,44081,-81.1524,41.7784
Ohio,Chillicothe Farmers' Market Association,475 Western Ave.,Chillicothe,45601,-83.0031,39.3344
Ohio,City of Green Farmers Market,3838 Massillon Road,Green,44685,-81.466,40.9582
Ohio,City of Ironton Farmers Market,5th Street and Park Avenue,Ironton,,-82.6831,38.5357
Ohio,Clear Valley Ltd.,9124 US RT 50,Hillsboro,45133,-83.5537,39.2112
Ohio,Clinton County Farmers' Market,,Wilmington,45177,-83.8336,39.447
Ohio,Clinton County Farmers' Market,81 W. Main Street,Wilmington,45177,-83.8299,39.4458
Ohio,Clintonville Farmers Market,3509 N. High St. to 3559 N. High St.,Clintonville,,-83.0164,40.0337
Ohio,Clintonville Farmers' Market,N. High Street,Columbus,43214,-83.0167,40.0342
Ohio,Coit Road Farmers Market,15000 Woodworth Road,East Cleveland,,-81.5783,41.5452
Ohio,College Hill Farm Market,6128 Hamilton Avenue,Cincinnati,45224,-84.5476,39.2028
Ohio,College Hill Farm Market,5742 Hamilton Avenue,Cincinnati,45224,-84.5451,39.1957
Ohio,College Hill Farm Market,,none,,0,0
Ohio,Columbus Farners' Market,,none,,0,0
Ohio,Columbus Public Health Urban Farmers Market,240 Parsons Avenue,Columbus,43215,-82.982,39.9596
Ohio,Conine's Country Market,corner of Co Rd 226 and Co Rd 257,Fostoria,44830,-83.4888,41.157
Ohio,Conine's Country Market,21727 St Rt 12,Fostoria,44830,-83.4651,41.1328
Ohio,Conneaut Farmers Market Inc.,327 Mill St.,Conneaut,44048,-80.5602,41.9455
Ohio,Corn on the Curb Farmers Market,224 West Crawford St.,Findlay,45840,-83.6525,41.0378
Ohio,Corning Farmers Market,John Altier Park N. Valley/Adams St.,Corning,,-82.0891,39.604
Ohio,Cortland Farmers Market,290 S. High Street,Cortland,44410,-80.7277,41.3255
Ohio,Coshocton Farmers Market,,none,,0,0
Ohio,Coshocton Farmer's Market Association,707 Kenilworth Avenue,Coshocton,43812,-81.8582,40.2637
Ohio,Countryside Farmers' Market at Howe Meadow,4040 Riverview Road,Peninsual,44264,-81.5825,41.1886
Ohio,Countryside Farmers' Market at Stan Hywet Hall & Gardens,714 N. Portage Path,Akron,44303,-81.5491,41.1169
Ohio,Countryside Farmers' Markets,W Market St. & Conger Ave.,Akron,44303,-81.5445,41.097
Ohio,Countryside Farmers' Markets,2315 Ira Road,Bath,43210,-81.588,41.1865
Ohio,Countryside Farmers' Markets,4040 Riverview Rd.,Peninsula,44264,-81.5821,41.1886
Ohio,Coventry Village Farmers Market,Corner of Coventry Rd and Euclid Hts Blvd.,Cleveland Hts,,-81.58,41.5081
Ohio,Covered Bridge Farmers' Market,Memorial Park,St. Marys,45885,-84.3852,40.5442
Ohio,creekside gahanna farmers market,downtown olde gahanna,gahanna,,-82.8664,40.0113
Ohio,Crossroad Orchard,8040 Upper Miamisburg Rd,Miamisburg,45342,-84.3289,39.6435
Ohio,Dairymel Farms,1803 Hazelton-Etna Road,Pataskala,,-82.6723,40.007
Ohio,Danville Auction,15684 Body Rd.,Danville,43014,-82.2445,40.4553
Ohio,Deerfield Twp Farmers Market,3292 Montgomery Road,Warren,,-84.2825,39.3039
Ohio,Defiance County Farmers' Markets,121 West High (SR 2),Hicksville,43526,-84.7627,41.2928
Ohio,Defiance County Farmers' Markets,St. Rt. 127 south of St. Rt. 18),Sherwood,43556,-84.5531,41.29
Ohio,Defiance County Farmers' Markets,,,,-84.7626,41.2927
Ohio,Delaware County Farmers Market,"236 Pennsylvania Ave., Delaware Fairgounds",Delaware,43015,-83.0689,40.2939
Ohio,Dietrich's Farm Market,3910 Avon Lake Road,Litchfield,,-82.023,41.1665
Ohio,Downtown Bowling Green Farmer's Market,South Main Street,Bowling Green,43402,-83.65,41.3739
Ohio,Downtown Cleveland Market at Public Square,"Rockwell Avenue, NW Quadrant of Public Square",Cleveland,44113,-81.6945,41.5001
Ohio,Downtown Cleveland Market at Public Square,"Rockwell Avenue, NW Quadrant of Public Square",Cleveland,44113,-81.6945,41.5001
Ohio,Downtown Farmers Market,205 North 5th Street,Zanesville,43701,-82.0066,39.9439
Ohio,Downtown Steubenville Farmers' Market,300 South 4th Street,Steubenville,OH,-80.6169,40.3573
Ohio,Downtown Tiffin Farmers' Market,,,,-83.1679,41.117
Ohio,Downtown Troy Farmers Market,S. Cherry St.,Troy,45373,-84.2048,40.0393
Ohio,Doylestown Farmers Market,177 Portage St.,Doylestown,44230,-81.6956,40.9706
Ohio,Dublin Farmers' Market,81 West Bridge Street,Dublin,43017,-83.1158,40.099
Ohio,East Holmes Market,3824 SR 39,Millersburg,44654,-81.8264,40.5554
Ohio,Easton Farmers Market,160 Easton Town Center,Columbus,43219,-82.9134,40.0483
Ohio,Fairborn Farmers Market,Corner of Main St. & Grand Ave.,Fairborn,45324,-84.0225,39.8216
Ohio,Farm Fresh Fridays,North Broadway Avenue,Geneva,44041,-80.9718,41.7821
Ohio,Farmers and Artisans Market,4309 Lancaster Rd SE,Granville,43023,-82.523,40.013
Ohio,Farmers Market,241 S. Beaver Street,Wooster,,-81.94,40.7982
Ohio,Farmers Market at Jilbert Winery,1496 Columbia Rd,Valley City,44280,-81.9224,41.2352
Ohio,Farmers Market Sweet Shop,116 N. Washington St.,Greenfield,45123,-83.3829,39.3517
Ohio,Farmers Produce Market,Wilmer Avenue,Cincinnati,,-84.4216,39.1086
Ohio,Farms Produce Auction,SR 241,Millersburg,44654,-81.8764,40.591
Ohio,Fayette County Farmers Market,101 E East Street,Washington Court House,43160,-83.4389,39.5351
Ohio,FBC Farmers Market,3630 Fairmount Blvd.,Shaker Heights,44118,-81.5493,41.4863
Ohio,Findlay Market,1801 Race St.,Cincinnati,45202,-84.5171,39.1103
Ohio,Forest Farmer's Market,102 W. Lima St.,Forest,45843,-83.5121,40.8019
Ohio,Fostoria Farmers' Market,133 W Tiffin,Fostoria,44830,-83.4154,41.1564
Ohio,French 500 Flea Market,189 Jackson Pike,Gallipolis,45631,-82.2384,38.8443
Ohio,Gallia County Farmers Market,18 State Street,Gallipolis,45631,-82.205,38.8074
